s_id;provider_id;lon;lat;alt;alt_dem;gss_id;genus;species;subspecies;phase_id;year;day;date;cult_season;license_short
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;85;2015;281;2015-10-08;0;CC BY-NC 4.0
20401;1401;3.04744;42.0662;14;14;1950100;Olea;Olea europaea;;85;2015;281;2015-10-08;0;CC BY-NC 4.0
20427;1401;0.99138;42.2262;648;645;1950100;Olea;Olea europaea;;85;2015;281;2015-10-08;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;85;2015;281;2015-10-08;0;CC BY-NC 4.0
31791;1401;0.990382;42.2256;649;643;1950100;Olea;Olea europaea;;85;2015;281;2015-10-08;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;81;2015;282;2015-10-09;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;85;2015;282;2015-10-09;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;80;2015;284;2015-10-11;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;81;2015;284;2015-10-11;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;2015;285;2015-10-12;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;2015;288;2015-10-15;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;85;2015;288;2015-10-15;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;85;2015;288;2015-10-15;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;81;2015;290;2015-10-17;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;2015;293;2015-10-20;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;80;2015;293;2015-10-20;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;81;2015;293;2015-10-20;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;80;2015;294;2015-10-21;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;85;2015;294;2015-10-21;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;81;2015;294;2015-10-21;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;85;2015;294;2015-10-21;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;85;2015;299;2015-10-26;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;85;2015;299;2015-10-26;0;CC BY-NC 4.0
20391;1401;1.52806;41.465;633;635;1950100;Olea;Olea europaea;;85;2015;300;2015-10-27;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;85;2015;301;2015-10-28;0;CC BY-NC 4.0
31704;1401;1.52876;41.4694;633;629;1950100;Olea;Olea europaea;;85;2015;301;2015-10-28;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;85;2015;301;2015-10-28;0;CC BY-NC 4.0
20388;1401;1.53435;41.4735;600;594;1950100;Olea;Olea europaea;;85;2015;302;2015-10-29;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;85;2015;303;2015-10-30;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;85;2015;304;2015-10-31;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;85;2015;304;2015-10-31;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;85;2015;305;2015-11-01;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;85;2015;305;2015-11-01;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;85;2015;305;2015-11-01;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;2015;306;2015-11-02;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;85;2015;310;2015-11-06;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;85;2015;310;2015-11-06;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;2015;322;2015-11-18;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;2015;322;2015-11-18;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;89;2015;329;2015-11-25;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950100;Olea;Olea europaea;;60;2016;101;2016-04-10;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;60;2016;102;2016-04-11;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950100;Olea;Olea europaea;;65;2016;106;2016-04-15;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;60;2016;115;2016-04-24;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;60;2016;115;2016-04-24;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;2016;119;2016-04-28;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;65;2016;121;2016-04-30;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;65;2016;122;2016-05-01;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;65;2016;124;2016-05-03;0;CC BY-NC 4.0
21411;1401;1.0925;41.9694;550;525;1950100;Olea;Olea europaea;;60;2016;124;2016-05-03;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;65;2016;124;2016-05-03;0;CC BY-NC 4.0
31646;1401;1.09269;41.9698;515;523;1950100;Olea;Olea europaea;;60;2016;125;2016-05-04;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;60;2016;128;2016-05-07;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;60;2016;128;2016-05-07;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;60;2016;129;2016-05-08;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;60;2016;129;2016-05-08;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;60;2016;130;2016-05-09;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;60;2016;131;2016-05-10;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;60;2016;131;2016-05-10;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;60;2016;131;2016-05-10;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
20412;1401;0.82721;41.5478;262;253;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
31695;1401;0.82628;41.5467;257;251;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;60;2016;132;2016-05-11;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;2016;133;2016-05-12;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;2016;134;2016-05-13;0;CC BY-NC 4.0
20431;1401;0.74263;41.084;229;198;1950100;Olea;Olea europaea;;65;2016;134;2016-05-13;0;CC BY-NC 4.0
31715;1401;0.741339;41.0827;227;217;1950100;Olea;Olea europaea;;65;2016;134;2016-05-13;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;2016;135;2016-05-14;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;65;2016;137;2016-05-16;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;65;2016;137;2016-05-16;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;65;2016;138;2016-05-17;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;65;2016;138;2016-05-17;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;2016;139;2016-05-18;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;2016;139;2016-05-18;0;CC BY-NC 4.0
20401;1401;3.04744;42.0662;14;14;1950100;Olea;Olea europaea;;60;2016;139;2016-05-18;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;65;2016;139;2016-05-18;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;65;2016;139;2016-05-18;0;CC BY-NC 4.0
31813;1401;3.04664;42.0604;21;16;1950100;Olea;Olea europaea;;60;2016;139;2016-05-18;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;65;2016;141;2016-05-20;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;2016;142;2016-05-21;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;65;2016;142;2016-05-21;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;60;2016;142;2016-05-21;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;60;2016;142;2016-05-21;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;60;2016;142;2016-05-21;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;60;2016;142;2016-05-21;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;65;2016;142;2016-05-21;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;65;2016;143;2016-05-22;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;2016;144;2016-05-23;0;CC BY-NC 4.0
20412;1401;0.82721;41.5478;262;253;1950100;Olea;Olea europaea;;65;2016;145;2016-05-24;0;CC BY-NC 4.0
31695;1401;0.82628;41.5467;257;251;1950100;Olea;Olea europaea;;65;2016;145;2016-05-24;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;2016;146;2016-05-25;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;2016;148;2016-05-27;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;65;2016;148;2016-05-27;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;65;2016;148;2016-05-27;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;2016;150;2016-05-29;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;60;2016;152;2016-05-31;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;60;2016;152;2016-05-31;0;CC BY-NC 4.0
20401;1401;3.04744;42.0662;14;14;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;60;2016;153;2016-06-01;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
31813;1401;3.04664;42.0604;21;16;1950100;Olea;Olea europaea;;65;2016;153;2016-06-01;0;CC BY-NC 4.0
20388;1401;1.53435;41.4735;600;594;1950100;Olea;Olea europaea;;60;2016;154;2016-06-02;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;61;2016;154;2016-06-02;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;60;2016;154;2016-06-02;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;60;2016;154;2016-06-02;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;60;2016;157;2016-06-05;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;60;2016;157;2016-06-05;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;2016;158;2016-06-06;0;CC BY-NC 4.0
20388;1401;1.53435;41.4735;600;594;1950100;Olea;Olea europaea;;65;2016;158;2016-06-06;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;63;2016;158;2016-06-06;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;65;2016;158;2016-06-06;0;CC BY-NC 4.0
20391;1401;1.52806;41.465;633;635;1950100;Olea;Olea europaea;;60;2016;159;2016-06-07;0;CC BY-NC 4.0
31704;1401;1.52876;41.4694;633;629;1950100;Olea;Olea europaea;;60;2016;159;2016-06-07;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;65;2016;160;2016-06-08;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;60;2016;161;2016-06-09;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;60;2016;162;2016-06-10;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;65;2016;163;2016-06-11;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;65;2016;163;2016-06-11;0;CC BY-NC 4.0
20389;1401;1.42535;41.7184;746;731;1950100;Olea;Olea europaea;;60;2016;164;2016-06-12;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;65;2016;164;2016-06-12;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;67;2016;164;2016-06-12;0;CC BY-NC 4.0
31766;1401;1.4241;41.7175;747;740;1950100;Olea;Olea europaea;;60;2016;164;2016-06-12;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;65;2016;164;2016-06-12;0;CC BY-NC 4.0
20391;1401;1.52806;41.465;633;635;1950100;Olea;Olea europaea;;65;2016;165;2016-06-13;0;CC BY-NC 4.0
31704;1401;1.52876;41.4694;633;629;1950100;Olea;Olea europaea;;65;2016;165;2016-06-13;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;65;2016;167;2016-06-15;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;65;2016;168;2016-06-16;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;65;2016;168;2016-06-16;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;65;2016;169;2016-06-17;0;CC BY-NC 4.0
21411;1401;1.0925;41.9694;550;525;1950100;Olea;Olea europaea;;65;2016;174;2016-06-22;0;CC BY-NC 4.0
31646;1401;1.09269;41.9698;515;523;1950100;Olea;Olea europaea;;65;2016;175;2016-06-23;0;CC BY-NC 4.0
20401;1401;3.04744;42.0662;14;14;1950100;Olea;Olea europaea;;80;2016;216;2016-08-03;0;CC BY-NC 4.0
31813;1401;3.04664;42.0604;21;16;1950100;Olea;Olea europaea;;81;2016;216;2016-08-03;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;80;2016;224;2016-08-11;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;81;2016;225;2016-08-12;0;CC BY-NC 4.0
20401;1401;3.04744;42.0662;14;14;1950100;Olea;Olea europaea;;85;2016;244;2016-08-31;0;CC BY-NC 4.0
31813;1401;3.04664;42.0604;21;16;1950100;Olea;Olea europaea;;85;2016;244;2016-08-31;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;85;2016;252;2016-09-08;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;85;2016;252;2016-09-08;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;80;2016;264;2016-09-20;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;81;2016;264;2016-09-20;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;80;2016;270;2016-09-26;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;81;2016;270;2016-09-26;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;80;2016;271;2016-09-27;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;81;2016;271;2016-09-27;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;80;2016;272;2016-09-28;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;81;2016;272;2016-09-28;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;80;2016;274;2016-09-30;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;81;2016;274;2016-09-30;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;80;2016;280;2016-10-06;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;80;2016;280;2016-10-06;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;81;2016;280;2016-10-06;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;81;2016;281;2016-10-07;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;2016;282;2016-10-08;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;80;2016;282;2016-10-08;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;81;2016;282;2016-10-08;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;85;2016;283;2016-10-09;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;85;2016;283;2016-10-09;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;2016;284;2016-10-10;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;2016;284;2016-10-10;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;80;2016;284;2016-10-10;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;81;2016;285;2016-10-11;0;CC BY-NC 4.0
21411;1401;1.0925;41.9694;550;525;1950100;Olea;Olea europaea;;80;2016;286;2016-10-12;0;CC BY-NC 4.0
31646;1401;1.09269;41.9698;515;523;1950100;Olea;Olea europaea;;81;2016;287;2016-10-13;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;80;2016;288;2016-10-14;0;CC BY-NC 4.0
20425;1401;0.49748;40.5326;234;20;1950100;Olea;Olea europaea;;85;2016;289;2016-10-15;0;CC BY-NC 4.0
31639;1401;0.482067;40.5429;57;65;1950100;Olea;Olea europaea;;85;2016;289;2016-10-15;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;81;2016;289;2016-10-15;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;85;2016;291;2016-10-17;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;85;2016;291;2016-10-17;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;2016;292;2016-10-18;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;85;2016;292;2016-10-18;0;CC BY-NC 4.0
20391;1401;1.52806;41.465;633;635;1950100;Olea;Olea europaea;;80;2016;293;2016-10-19;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;85;2016;293;2016-10-19;0;CC BY-NC 4.0
31704;1401;1.52876;41.4694;633;629;1950100;Olea;Olea europaea;;81;2016;293;2016-10-19;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;85;2016;293;2016-10-19;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;85;2016;293;2016-10-19;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;2016;294;2016-10-20;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;85;2016;297;2016-10-23;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;80;2016;297;2016-10-23;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;81;2016;297;2016-10-23;0;CC BY-NC 4.0
20388;1401;1.53435;41.4735;600;594;1950100;Olea;Olea europaea;;80;2016;298;2016-10-24;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;85;2016;298;2016-10-24;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;81;2016;298;2016-10-24;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;85;2016;299;2016-10-25;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;85;2016;299;2016-10-25;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;2016;301;2016-10-27;0;CC BY-NC 4.0
21411;1401;1.0925;41.9694;550;525;1950100;Olea;Olea europaea;;85;2016;302;2016-10-28;0;CC BY-NC 4.0
31646;1401;1.09269;41.9698;515;523;1950100;Olea;Olea europaea;;85;2016;303;2016-10-29;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;80;2016;306;2016-11-01;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;81;2016;306;2016-11-01;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;80;2016;308;2016-11-03;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;81;2016;308;2016-11-03;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;85;2016;309;2016-11-04;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;85;2016;310;2016-11-05;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;85;2016;310;2016-11-05;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;85;2016;311;2016-11-06;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;80;2016;313;2016-11-08;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;81;2016;313;2016-11-08;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;85;2016;318;2016-11-13;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;85;2016;318;2016-11-13;0;CC BY-NC 4.0
20391;1401;1.52806;41.465;633;635;1950100;Olea;Olea europaea;;85;2016;319;2016-11-14;0;CC BY-NC 4.0
31704;1401;1.52876;41.4694;633;629;1950100;Olea;Olea europaea;;85;2016;319;2016-11-14;0;CC BY-NC 4.0
20388;1401;1.53435;41.4735;600;594;1950100;Olea;Olea europaea;;85;2016;323;2016-11-18;0;CC BY-NC 4.0
31706;1401;1.52599;41.4731;606;596;1950100;Olea;Olea europaea;;85;2016;323;2016-11-18;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;85;2016;324;2016-11-19;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;85;2016;324;2016-11-19;0;CC BY-NC 4.0
20649;1402;-3.92028;38.9892;628;632;1950100;Olea;Olea europaea;;89;2016;329;2016-11-24;0;CC BY-NC 4.0
20649;1402;-3.92028;38.9892;628;632;1950100;Olea;Olea europaea;;100;2016;336;2016-12-01;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;89;2016;340;2016-12-05;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;85;2016;344;2016-12-09;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;85;2016;344;2016-12-09;0;CC BY-NC 4.0
