comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha_weighted,flower_cum_et0,flower_cum_precip_weighted,flower_max_vpd_weighted,flower_mean_tmax_weighted,flower_mean_tmin,flower_mean_vpd_weighted,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip_weighted,fruit_set_max_vpd_weighted,fruit_set_mean_tmax_weighted,fruit_set_mean_tmin,fruit_set_mean_vpd_weighted,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip_weighted,maturation_max_vpd_weighted,maturation_mean_tmax_weighted,maturation_mean_tmin,maturation_mean_vpd_weighted,maturation_n_days_vpd_gt2,yield_tha_centroid,flower_mean_vpd_centroid,flower_max_vpd_centroid,flower_cum_precip_centroid,flower_mean_tmax_centroid,fruit_set_mean_vpd_centroid,fruit_set_max_vpd_centroid,fruit_set_cum_precip_centroid,fruit_set_mean_tmax_centroid,maturation_mean_vpd_centroid,maturation_max_vpd_centroid,maturation_cum_precip_centroid,maturation_mean_tmax_centroid,flower_mean_vpd_diff,flower_max_vpd_diff,flower_cum_precip_diff,flower_mean_tmax_diff,fruit_set_mean_vpd_diff,fruit_set_max_vpd_diff,fruit_set_cum_precip_diff,fruit_set_mean_tmax_diff,maturation_mean_vpd_diff,maturation_max_vpd_diff,maturation_cum_precip_diff,maturation_mean_tmax_diff
Priorat,2019,Olivera per a oliva d'oli,olive,olive,1502.0,1.635,344.35998382438135,63.74235566803184,3.903798894279672,24.891063102497466,12.739084986423432,2.171686879526104,37,370.0651595479795,72.70761930757503,3.8794936585985615,31.03819598116697,19.098031426026264,2.85152004156516,57,253.13255574904773,178.4544693088534,2.681533530984705,21.078752948633845,11.812817473185063,1.4567473584543953,25,1.635,1.8563276733899736,3.346451241867862,68.32166609788933,23.23574810757665,2.4660260516063888,3.3333588060980808,74.96166733993839,29.571250144384265,1.2904923282942635,2.394514482204947,201.771665702574,20.06385254353396,0.31535920613613055,0.5573476524118104,-4.579310429857493,1.6553149949208148,0.38549398995877127,0.5461348525004808,-2.2540480323633574,1.4669458367827062,0.16625503016013177,0.2870190487797579,-23.31719639372062,1.0149004050998833
Ribera d'Ebre,2019,Olivera per a oliva d'oli,olive,olive,4197.0,1.095,356.7320511333912,63.23899325705184,4.2507341203565785,26.203880535939657,13.787354637376357,2.382327949637119,44,381.1830053823897,75.65878147220916,4.2772943519706645,32.30323055540981,20.03939256542205,3.120930699183708,60,269.65562250890025,173.69784480659007,2.9493748841072684,22.208512101754824,12.850614961518652,1.619520516551888,34,1.095,2.225191899065194,3.9673995370844017,64.5528579125447,25.55210791415858,2.894236082157359,4.0137699468577335,79.0871436351112,31.5894474574498,1.5187748665049297,2.791202163991448,176.85143157280982,21.706152161698537,0.1571360505719248,0.28333458327217675,-1.313864655492857,0.6517726217810775,0.22669461702634885,0.26352440511293107,-3.4283621629020473,0.713783097960011,0.10074565004695835,0.1581727201158203,-3.153586766219746,0.5023599400562873
Segrià,2019,Olivera per a oliva d'oli,olive,olive,7810.0,0.83,371.5495289430223,54.37448527320717,4.650789163262301,26.315942859849564,13.294086509659396,2.4704468353395126,44,399.9648855018863,57.81433076555734,4.517277295538732,32.529318325458206,19.602588119954813,3.2739210345016114,60,263.2582240621324,151.1332742712823,2.909599418055005,21.63604932569088,12.033162628477973,1.5577826407934978,31,0.83,2.8033448337762654,5.335982379025573,49.12750010972377,27.51852047404307,3.636606653016398,5.052747599782601,60.43499950657133,33.56507383161976,1.6739985481849244,3.108201332174727,149.53500212426297,22.080005872118623,-0.33289799843675283,-0.6851932157632721,5.2469851634834015,-1.2025776141935047,-0.3626856185147864,-0.5354703042438684,-2.6206687410139935,-1.035755506161557,-0.11621590739142662,-0.19860191411972217,1.5982721470193155,-0.4439565464277422
Tarragonès,2019,Olivera per a oliva d'oli,olive,olive,1026.0,2.355,304.0669455042779,64.30440793344283,2.524723116333577,23.281709756987897,15.130799428621383,1.50842166328233,8,326.99641980348963,49.0981481520619,2.5835437836519737,29.255339460653115,21.758965481205944,1.8991027589823248,23,258.64326354305985,225.51080107276408,2.166589527490896,21.96098546304701,14.877132253734503,1.2540761544432857,11,2.355,1.5453411388695242,2.588579327162123,62.89599991999568,23.372318755603253,1.972508112729462,2.642618172993945,44.03599997237324,29.438706428773965,1.2290084196899995,2.1201202835806154,218.85599779039623,21.757755354996583,-0.03691947558719422,-0.06385621082854609,1.4084080134471506,-0.09060899861535532,-0.07340535374713708,-0.0590743893419714,5.062148179688663,-0.18336696812085052,0.025067734753286164,0.04646924391028051,6.654803282367851,0.20323010805042685
Terra Alta,2019,Olivera per a oliva d'oli,olive,olive,4405.0,1.3,367.2867041592911,57.34446702582373,4.085901070111759,25.27638648569487,13.124042377091495,2.269801009870637,38,392.94568838258925,80.0209355749264,4.200013277164303,31.36027820799994,19.10007947080305,2.9955373622450074,58,288.51407970895536,156.5838347605312,2.72996418304854,21.061186779173,12.240988530902682,1.5022142865949812,28,1.3,2.25159812106112,4.0490202448092285,57.91249989438802,25.313618982033663,2.960121601404038,4.158181881593779,78.3337515948806,31.40312987296814,1.5002176255233304,2.7279940722333533,156.97875128756277,21.191756673959603,0.018202888809517148,0.03688082530253034,-0.5680328685642877,-0.037232496338791776,0.03541576084096931,0.041831395570524066,1.687183980045802,-0.042851664968200254,0.0019966610716508626,0.001970110815186832,-0.3949165270315689,-0.1305698947866034
Urgell,2019,Olivera per a oliva d'oli,olive,olive,2577.0,0.86,351.1400034334822,57.51999939791859,4.547145763866867,25.05469479995911,12.520299964997305,2.295407736488703,34,369.1744068138954,118.49000165611506,4.156579976073602,30.99900903836052,18.88252444356104,2.884915123360405,56,242.24369162414035,195.91000332683325,2.480811397149824,20.11058891359588,11.03218705232813,1.3295041839858353,21,0.86,2.469173566023245,4.883618448032187,59.86599950827659,25.84947239610017,3.1010318932857217,4.472716380811847,118.97800144664946,31.75703892861645,1.3914774700810628,2.627853344090997,195.3600028857589,20.388369315011182,-0.1737658295345419,-0.3364726841653196,-2.3460001103579984,-0.7947775961410599,-0.2161167699253168,-0.3161364047382449,-0.4879997905344027,-0.7580298902559299,-0.061973286095227564,-0.14704194694117323,0.55000044107436,-0.2777804014153027
Vallès Oriental,2019,Olivera per a oliva d'oli,olive,olive,215.0,1.75,263.4752901792526,94.26999855227768,3.2399722137970954,22.35342398717976,13.12158895019846,1.5752952326054144,10,287.75302362442017,115.13999893702568,2.874116275696656,28.853247022344785,19.882650708868223,2.114215823810357,39,182.071386128664,346.9200005810708,1.9413286390250484,19.73248962019317,12.40147215743132,1.092861659246621,4,1.75,1.4599053118082903,2.9537377721848466,111.1414278995778,21.776476936429688,1.9099346223436096,2.514076234043288,143.99142823820668,28.111707639913977,0.9789179692481512,1.78424129888379,386.89714251352206,19.14661921766155,0.11538992079712407,0.28623444161224887,-16.871429347300122,0.5769470507500714,0.20428120146674744,0.360040041653368,-28.851429301181,0.7415393824308083,0.11394368999846971,0.15708734014125847,-39.977141932451275,0.5858704025316221
Alt Camp,2020,Olivera per a oliva d'oli,olive,olive,1416.0,1.022,266.74321775239594,147.65237092395623,2.0866838398017302,23.519656057823283,14.10303157276624,1.4433618944895965,6,317.30847875143445,96.60904931571324,3.13742642062117,29.179607353757504,18.99761922700941,2.247650821025801,43,225.7138620513228,141.55425495794827,2.0438471412099,20.55946426127183,12.008569305046231,1.248413226448717,4,1.022,1.3620286353551674,2.0001006676639976,148.69333327189085,22.65495248596527,2.1644720181111032,3.061945785833973,98.36999989300963,28.46827185846146,1.1551324618861667,1.9460754843930457,142.58333278509477,19.58711308629524,0.08133325913442913,0.08658317213773259,-1.0409623479346237,0.864703571858012,0.08317880291469759,0.0754806347871968,-1.7609505772963985,0.7113354952960442,0.09328076456255041,0.09777165681685451,-1.0290778271464944,0.9723511749765912
Alt Empordà,2020,Olivera per a oliva d'oli,olive,olive,2677.0,1.503,286.61430596759584,111.46322000479914,2.3663781512436373,24.15036812757098,16.184446592886157,1.544314887075043,10,352.9346066941889,47.95062100079153,2.870699312164034,29.603571184518632,20.749533246497126,2.2919996010709447,48,225.4035179512012,231.5788501304564,2.0315168401297057,20.279402460765706,12.566836154189277,1.1429148688045303,5,1.503,1.4807438036839091,2.302801093454732,177.0464287900499,23.5712625543742,2.25673183381568,2.958320171442101,106.8107130578054,29.183278216524627,1.1587652261257024,2.068111923458748,271.72642895273333,19.90922156413274,0.06357108339113382,0.06357705778890521,-65.58320878525076,0.5791055731967809,0.035267767255264815,-0.08762085927806718,-58.86009205701387,0.42029296799400484,-0.015850357321172126,-0.03659508332904249,-40.14757882227693,0.3701808966329665
Alt Penedès,2020,Olivera per a oliva d'oli,olive,olive,654.0,0.75,275.23662770779686,133.96568882254175,2.087615238207325,23.363690444756514,13.935588268513907,1.4597950342509365,4,313.6575793416169,84.9731998914078,2.86478537795265,28.4956789204608,18.619920388183672,2.039137434008845,27,219.44656512305508,212.67383593677243,1.96420374939384,19.938091448106466,11.138006468964608,1.1582721286050226,3,0.75,1.424252656636991,2.045666382501657,135.18857090733948,23.265476528766307,2.0090660491664893,2.8209743397772047,85.60142742070768,28.423604741953504,1.1643255904262642,1.9497612654159693,204.10714273979625,20.07716877935822,0.03554237761394541,0.041948855705667754,-1.2228820847977317,0.09821391599020757,0.03007138484235572,0.043811038175445294,-0.6282275292998776,0.0720741785072967,-0.006053461821241557,0.014442483977870735,8.566693196976189,-0.13907733125175525
Alt Urgell,2020,Olivera per a oliva d'oli,olive,olive,46.0,0.91,222.51490938663483,335.6600037608296,1.9462017727167864,19.829378186166064,10.130622703007766,1.2149687161454366,3,270.2464864253998,183.8200023304671,2.6853403546752213,25.40791199422015,14.319154079338595,1.878973291973102,24,157.18900734186172,207.7999977618456,1.6288199780001391,15.962097533609096,6.1825400854420245,0.9837675862054808,0,0.91,1.0892879588850493,1.7109241897503833,315.1052962084684,18.413317559149387,1.6730946013384638,2.4189732935739725,173.11823703326723,23.749430508405503,0.8639228151493835,1.4678190235639694,211.20176389035493,14.33667918564664,0.1256807572603873,0.2352775829664031,20.554707552361208,1.4160606270166767,0.20587869063463815,0.26636706110124875,10.70176529719987,1.6584814858146473,0.11984477105609725,0.16100095443616969,-3.401766128509337,1.6254183479624569
Anoia,2020,Olivera per a oliva d'oli,olive,olive,530.0,1.02,269.0353240441646,167.21000059135258,2.236979342826957,24.080146090185107,14.001709973817787,1.5697405213333149,8,311.90676557072163,114.46999922581016,3.430414344730601,29.64054833025536,18.787432036992264,2.320198848144937,40,201.7603323929308,231.75999710708857,2.008179387133639,19.991725395475832,10.187713102547876,1.188073120023526,5,1.02,1.5033590786813715,2.1389220706995085,175.21888878051604,23.23962864832368,2.332582187734858,3.43489418743592,121.69666733613444,29.13727328392769,1.1247561653572786,1.919570171808108,210.24444213178424,19.101396505241745,0.06638144265194335,0.09805727212744841,-8.008888189163457,0.8405174418614259,-0.012383339589920883,-0.004479842705319204,-7.226668110324283,0.5032750463276692,0.06331695466624732,0.08860921532553112,21.515554975304326,0.8903288902340876
Baix Camp,2020,Olivera per a oliva d'oli,olive,olive,2438.0,1.657,279.48741476667976,120.30274297033212,1.944958524099408,23.508683577043268,15.78240225802453,1.3515997276186678,2,338.64156435136164,56.41186466555445,2.878794741680593,29.18564854367909,20.70162460121705,2.121810654926611,37,256.57183920608287,107.8480079778665,2.089954333501068,21.294933975975272,13.557151590467848,1.283826596575789,6,1.657,1.256124895179865,1.8310277443519336,117.68428563113724,22.52217231411009,2.0274096754572235,2.752627881001776,57.91571530486855,28.338300516858105,1.178458722871499,1.955125174080575,102.75571419724396,20.20128324260145,0.09547483243880284,0.11393077974747445,2.618457339194876,0.9865112629331776,0.09440097946938764,0.1261668606788171,-1.503850639314102,0.8473480268209848,0.1053678737042898,0.13482915942049312,5.092293780622541,1.0936507333738241
Baix Ebre,2020,Olivera per a oliva d'oli,olive,olive,17447.0,1.556,289.0791448089921,123.34246742171004,2.1482697824226915,24.789781783851645,15.978924189338336,1.5634909876992922,10,353.6831946366439,35.5228794094388,3.166635709262773,30.35115995570997,20.726179671190856,2.38181045925967,51,265.1791129709281,133.60668241958575,2.362292426819735,22.07622803353679,13.572077689132184,1.4281108630069417,16,1.556,1.462713700313156,2.032284451820767,138.19199931286278,23.8203169525647,2.3090051725568714,3.0377067856228,39.41200047805905,29.59873903336066,1.3450347856053353,2.266420583477017,143.09299815781415,21.169790381127683,0.10077728738613612,0.11598533060192473,-14.849531891152736,0.9694648312869454,0.07280528670279862,0.12892892363997266,-3.8891210686202484,0.7524209223493123,0.08307607740160639,0.09587184334271814,-9.486315738228399,0.9064376524091067
Baix Empordà,2020,Olivera per a oliva d'oli,olive,olive,556.0,1.516,281.9782397027195,76.12799383137764,2.1165696173641075,24.096437257510868,16.032537998527317,1.46677840286324,4,331.5308966711208,39.97306113802819,2.5619218460181075,29.314408783212155,20.756802723851,2.0849503625918886,35,214.12157896298189,200.0890592537247,1.9702929710554624,20.41353181199257,12.438816713765076,1.0985206259261884,4,1.516,1.4278537576568682,2.090201086869237,79.93857226015201,23.951423491359613,2.045829375733504,2.536941785620253,40.51142827181944,29.190603454871138,1.0648058271680996,1.9123150530609097,204.60714264639785,20.336247974437697,0.038924645206371844,0.026368530494870424,-3.8105784287743774,0.14501376615125494,0.03912098685838439,0.024980060397854498,-0.5383671337912475,0.12380532834101743,0.033714798758088804,0.05797791799455276,-4.518083392673134,0.077283837554873
Baix Llobregat,2020,Olivera per a oliva d'oli,olive,olive,423.0,1.36,268.5515167238476,167.75097445771644,2.3551778457431367,24.593345560377703,14.453998597206404,1.6637610991962568,12,304.3269865093432,110.16717914022944,3.334433931345861,29.79000251400729,19.2065637566436,2.308535587132876,47,198.61079934086945,239.51672654179887,2.1314866384663818,20.467364769573653,10.802145706986089,1.2415865851492591,6,1.36,1.2126992375073553,1.6921610643787324,112.2571438348719,23.149494651776585,1.6374480474731394,2.2290046096797904,84.44285704248718,28.00571896601385,1.0545957617281,1.6906429167884354,222.71142946715867,20.556207562840363,0.4510618616889015,0.6630167813644043,55.49383062284454,1.4438509086011173,0.6710875396597367,1.1054293216660707,25.72432209774226,1.784283547993443,0.18699082342115902,0.4408437216779464,16.805297074640208,-0.08884279326671063
Baix Penedès,2020,Olivera per a oliva d'oli,olive,olive,1108.0,1.817,269.38649726137,133.12943873687243,2.056502706398447,23.788951504382133,15.864527916402,1.4167055856124722,4,316.566907135598,85.72645886707019,2.907362453286866,29.13431610330769,20.839812336586554,2.11028257727037,35,225.252192095805,149.39300612830343,2.0487058537673226,21.22814416953233,13.550156309338632,1.262234516494109,3,1.817,1.1658656479473568,1.6924957695017382,95.5566669156154,22.915381659836093,1.705970722153646,2.259291596838956,63.46999985538422,28.05138549804689,1.1197392506728785,1.8251740948168704,151.1366649493575,20.912744252411024,0.25083993766511536,0.3640069368967087,37.572771821257035,0.87356984454604,0.40431185511672396,0.6480708564479096,22.25645901168597,1.082930605260799,0.1424952658212304,0.2235317589504522,-1.7436588210540833,0.315399917121308
Conca de Barberà,2020,Olivera per a oliva d'oli,olive,olive,877.0,1.045,274.3698164138159,140.35999935492873,2.194524837836822,22.615881776003363,12.86099894447172,1.4795999659723145,6,341.0935188592475,98.03000146523118,3.4842800912245515,29.13447848017285,17.7946494037376,2.5102071468607337,53,224.3564505902642,110.4700012151152,2.084895534620148,19.106077228703843,10.301452835410055,1.1936399869540368,7,1.045,1.3605567304516095,1.9960697324176504,157.12199925854807,22.081083604156014,2.280944765720084,3.260418925873764,114.2580014668405,28.3584890057964,1.0346509772109973,1.7927484117303505,141.6339998498559,18.186445232014105,0.11904323552070495,0.19845510541917166,-16.76199990361934,0.5347981718473491,0.22926238114064956,0.2238611653507876,-16.228000001609317,0.7759894743764484,0.15898900974303953,0.2921471228897976,-31.163998634740707,0.9196319966897377
