comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,climate_method,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip
Ribera d'Ebre,2017,Olivera per a oliva d'oli,olive,olive,5308.0,1.275,area_weighted,2.4491716668202304,3.682730899676963,43.0,356.32837787679864,27.80101195486259,15.591379184117224,63.33535470426769,2.8885998845509366,3.982610628113221,60.0,377.18942855820666,31.66382325833188,20.082885876316887,41.81782232815355,1.695176582403433,2.828078877046366,27.0,274.2118217156987,22.655890353511253,11.77114563681733,53.34904113562109
Ribera d'Ebre,2018,Olivera per a oliva d'oli,olive,olive,4700.0,0.702,area_weighted,2.0671379166622827,3.639817179770551,25.0,316.5085916637884,25.858702686567767,14.963282764672384,135.41887579102607,3.1830559206462645,4.4086196165604745,61.0,377.1607426880382,32.67452064214675,20.364104931414804,74.97547521476403,1.4210831469015868,2.997890644627849,22.0,229.62896555327544,21.88249395556051,12.853496874353796,268.36004748705227
Ribera d'Ebre,2019,Olivera per a oliva d'oli,olive,olive,4197.0,1.095,area_weighted,2.382327949637119,4.2507341203565785,44.0,356.7320511333912,26.203880535939657,13.787354637376357,63.23899325705184,3.120930699183708,4.2772943519706645,60.0,381.1830053823897,32.30323055540981,20.03939256542205,75.65878147220916,1.619520516551888,2.9493748841072684,34.0,269.65562250890025,22.208512101754824,12.850614961518652,173.69784480659007
Ribera d'Ebre,2020,Olivera per a oliva d'oli,olive,olive,4212.0,1.03,area_weighted,1.9095878872372385,2.8264255471645474,27.0,306.4077856916617,25.544611658268128,15.030332683708986,129.4141086716538,3.0771656305047723,3.963451843810632,61.0,389.129439822852,31.85480203817456,19.82884116980956,38.2065075868225,1.566763897632142,2.8187628556002595,27.0,260.78322543204405,21.885106815599265,12.188630461999107,96.8597344703433
Ribera d'Ebre,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.04,area_weighted,2.234900294362785,3.705798401700541,35.0,330.03569807368217,26.071180715411508,15.04095723386949,50.53028113397899,2.9007622769451897,4.179536246170257,55.0,370.5787287358832,30.95129100779044,19.586313637094506,53.515257928364406,1.3203810977787562,2.129618797350485,12.0,231.0611560519826,20.869027315138336,12.432241239339817,219.0884072446869
Ribera d'Ebre,2022,Olivera per a oliva d'oli,olive,olive,5353.0,0.332,area_weighted,2.6495281193010114,4.321671740872962,47.0,364.1903451201621,28.43845840703247,16.166728078688028,66.23296633983023,3.30547997702684,4.578292617815868,61.0,390.0589219888938,32.99710573015054,20.665982275652755,126.75803232295212,1.544529136246196,2.701371941455517,21.0,251.84363353294464,23.17575599849101,14.534986470668931,114.2364750166186
Ribera d'Ebre,2023,Olivera per a oliva d'oli,olive,olive,3589.0,0.647,area_weighted,2.155267273058659,3.444245031625968,34.0,324.45037334866674,26.23267676034249,15.406707406763672,137.32603532097616,3.1316212861608608,4.746288210727674,58.0,398.75751233601136,32.277303495202055,21.111014219979765,27.40777932883317,1.6246334175610864,2.498039612518235,22.0,270.24721147750705,23.42129753977304,14.339757560850764,99.25086301275272
Ribera d'Ebre,2024,Olivera per a oliva d'oli,olive,olive,3711.0,0.282,area_weighted,2.2128945643259508,3.2150351952213443,39.0,345.25691514881765,26.01396035716481,15.03926717033332,66.30600198215481,3.069035599242381,4.380222319093899,58.0,387.93577680037015,32.10072766106768,20.614271243253977,62.75532819512335,1.230861603567991,2.452352494115293,15.0,228.49218751127364,21.014021046410782,13.47458472047856,360.2773236327539
Segarra,2016,Olivera per a oliva d'oli,olive,olive,425.0,0.93,centroid,2.0414809913148977,3.2192233410674844,28.0,329.0326680209902,24.35100513451305,12.336334517571036,86.1266668730726,2.7880702761256555,3.577446357182089,57.0,362.7024353345236,30.301241441952307,17.742571726152992,72.89999997926256,1.215780394891419,2.8516975395650768,8.0,205.7001201311747,19.664366788945667,10.46912989354398,248.08111358309785
Segarra,2017,Olivera per a oliva d'oli,olive,olive,408.0,0.98,centroid,2.3775635978077587,3.92302113932869,41.0,347.3658059173161,26.484386128632337,14.11082901529061,81.21333340203597,2.9530554155291275,4.053708287272306,58.0,379.629062599606,30.913863720090603,18.55984800058457,76.25999932508502,1.2705298007990449,2.192222726845001,9.0,218.3238845467568,19.5639103741582,9.307795717195154,113.1955555845052
Segarra,2018,Olivera per a oliva d'oli,olive,olive,409.0,0.87,centroid,1.6148765159777223,2.648706787488653,15.0,279.98894376224945,23.197688101679923,12.76693776726508,261.5966681945655,2.566214286025696,3.724942964381136,49.0,336.3368059264289,29.839738437009988,18.15181950394828,165.38666555285454,1.0917362091854763,2.1933979617776656,10.0,198.84662161270785,19.15345640077697,10.516046626984153,358.56888884202465
Segarra,2019,Olivera per a oliva d'oli,olive,olive,410.0,0.88,centroid,2.22070212163523,4.447383675143915,31.0,338.5527946021822,24.5376668183096,11.89918082815704,84.6133331052131,2.766175595422033,4.085466583417897,53.0,355.36993980407715,30.39497716760125,18.25852345018833,144.9411120600998,1.2459968384756588,2.3607664305654708,16.0,227.02773279282783,19.31097465021418,10.035416159903487,219.8644449909528
Segarra,2020,Olivera per a oliva d'oli,olive,olive,421.0,0.95,centroid,1.7122585943686486,2.427784616961747,18.0,291.17884320682947,23.7934316944338,13.077324661227111,206.79333313409657,2.7182573560886483,3.877994685900533,53.0,353.9008763631185,29.989815573196704,18.002414356081314,144.63222297446595,1.1203189553398227,2.019782545815942,5.0,211.5356208284696,18.47557260515637,9.320244876922144,175.4277779178487
Segarra,2021,Olivera per a oliva d'oli,olive,olive,406.0,0.84,centroid,1.9303871321440207,3.247991854199131,23.0,315.4977998203701,24.016124910170504,12.852308218422724,105.72777906432746,2.7758946864640213,4.218838470193156,50.0,363.0310371981727,29.748345400355653,17.89649664766047,82.06333331163559,1.1046656945325404,1.9098480164381613,3.0,202.2573858367072,18.62707330240292,10.042664811317175,215.9244436153935
Segarra,2022,Olivera per a oliva d'oli,olive,olive,402.0,0.336,centroid,2.604821431529163,4.374598915544562,46.0,363.4864489237467,27.409666423415462,14.719880106496918,92.66666710521612,3.0889756375458868,4.25486012589497,58.0,376.2719776100583,31.4648374277204,18.90840183928024,160.47000052966175,1.2055962092619623,2.0568115985572666,6.0,218.5271606842677,20.28943173661193,11.70613201360274,196.16555565430056
Segarra,2023,Olivera per a oliva d'oli,olive,olive,364.0,0.475,centroid,1.8036784464471185,2.6091711521079617,23.0,293.4087227185568,24.007568370492542,13.21979767012468,199.50888926204712,2.8625449236257583,4.4748050869671445,56.0,369.8542385101319,30.735338294463368,19.09793300833756,127.58333371227812,1.4174687661741576,2.673665943609981,20.0,251.5259042316013,20.96752885718342,12.047915064400684,100.4411103276329
Segarra,2024,Olivera per a oliva d'oli,olive,olive,365.0,0.627,centroid,1.772222822271019,2.825574041241708,20.0,307.11327404446075,23.241018504436354,12.75265598540317,155.95444390715824,2.902209059386427,4.5494669494666535,55.0,363.7338004642063,30.772888369543168,18.879833557785226,91.68444443845914,1.047418472774715,2.124505785300587,5.0,205.92412851254147,18.729951635414302,10.85916470072356,328.9111108813021
Segrià,2016,Olivera per a oliva d'oli,olive,olive,8851.0,0.76,area_weighted,2.256513655329198,3.4184223179346245,41.0,357.6186412310831,26.030261654310824,13.978263306787884,46.186938116543786,3.280227417528001,4.084897267978554,61.0,408.0058534671198,32.3985487133295,19.13887197691444,10.036796724156218,1.4509078628940624,3.386581457550206,18.0,232.5932031763928,21.765362305342983,12.068589255337402,167.1743103026867
Segrià,2017,Olivera per a oliva d'oli,olive,olive,9053.0,0.89,area_weighted,2.613585280596792,4.088692303096112,45.0,375.6317720089861,28.17065146095505,15.226982922978896,55.69728693944443,3.072886524182357,4.277866302352624,59.0,397.0676231696488,31.980595133544867,19.62774717271007,40.9655709687648,1.6127186368969886,2.68154368981732,25.0,263.62503234440925,22.06043984949693,10.91361065389411,46.38430872976541
Segrià,2018,Olivera per a oliva d'oli,olive,olive,7941.0,0.79,area_weighted,2.0616304369878,3.6619425777215375,23.0,324.9935187960118,25.690101989200183,14.527316842726297,116.21573090257084,3.301968671257837,4.527329643140662,61.0,394.9743986915303,32.80193798159199,19.992205966522096,55.01277175106717,1.3591180385378625,2.8932093697583827,24.0,227.0425258391536,21.356229084646888,12.088670222054734,237.32875124434355
Segrià,2019,Olivera per a oliva d'oli,olive,olive,7810.0,0.83,area_weighted,2.4704468353395126,4.650789163262301,44.0,371.5495289430223,26.315942859849564,13.294086509659396,54.37448527320717,3.2739210345016114,4.517277295538732,60.0,399.9648855018863,32.529318325458206,19.602588119954813,57.81433076555734,1.5577826407934978,2.909599418055005,31.0,263.2582240621324,21.63604932569088,12.033162628477973,151.1332742712823
Segrià,2020,Olivera per a oliva d'oli,olive,olive,8528.0,0.9,area_weighted,2.051387895871997,3.1676113323483124,30.0,325.8746566656655,25.87762808177474,14.770221291021729,114.69149229930336,3.307180355637602,4.344043342925592,62.0,410.836103316786,32.311631698192365,19.58872488860989,27.28886282428088,1.4908914641846354,2.8904412316797297,22.0,253.67679055734536,21.233589308786136,11.524943927101422,77.9628005133656
Segrià,2021,Olivera per a oliva d'oli,olive,olive,8190.0,0.84,area_weighted,2.3006518336045083,3.780006142079817,39.0,347.7260009098081,26.118684504761355,14.703646858966058,45.21930481273521,3.080577541550196,4.571074012141206,58.0,392.5276216763627,31.292103811938173,19.14589666710603,37.49470401225831,1.3414016754765417,2.247576309364036,11.0,232.8399313918993,20.700966677652755,11.68965719808957,160.88729949729253
Segrià,2022,Olivera per a oliva d'oli,olive,olive,6686.0,0.395,area_weighted,2.861096743963687,4.743983728219285,50.0,387.5268856009039,28.978413047829417,15.99856107078397,48.040574436793634,3.409020009284989,4.590965051914746,61.0,405.0992217839581,33.10933861464164,20.229287326538845,129.24428233268003,1.5506046326512786,2.761674178596674,21.0,254.9504560131432,22.916506706706308,13.830046645406624,80.73959441773006
Segrià,2023,Olivera per a oliva d'oli,olive,olive,6416.0,0.701,area_weighted,2.210154955602708,3.6179003105425687,39.0,335.74360342705774,26.282755829768284,15.05635202650534,111.77779589298234,3.321083268368596,4.982935946208397,60.0,418.1031892807337,32.60199986803492,20.74012290449506,18.67623323908948,1.600400026993856,2.806041310067265,26.0,266.93364175536493,22.998670515186564,13.663574134923143,83.35272165017935
Segrià,2024,Olivera per a oliva d'oli,olive,olive,6215.0,0.695,area_weighted,2.2520780388053097,3.436906309017115,38.0,359.2961723992925,25.93637149175873,14.62534794600382,57.45267802404019,3.2494581598303687,4.704481899397832,59.0,406.5761170578898,32.42285065473921,20.236039451997712,53.97506079677268,1.141378783864888,2.299432944124208,11.0,221.8480791162208,20.34748444996055,12.705445513727348,259.03688922581296
Selva,2016,Olivera per a oliva d'oli,olive,olive,27.0,1.314,centroid,1.2955668080127445,2.084169982514488,5.0,241.6431541740894,22.00878233362419,12.530311651177769,186.2566665763345,2.064047963195572,2.723616015897504,33.0,294.3216405510903,28.19836365074242,17.862916072722427,141.32333412005875,1.1209808233142424,2.216427334247302,8.0,181.8435598338644,20.22939606830753,11.677450092022257,297.98749939119443
Selva,2017,Olivera per a oliva d'oli,olive,olive,26.0,1.075,centroid,1.7761855576281964,2.876640975525732,20.0,285.1796906789144,25.10646605778264,14.474886309514304,103.05416668206452,1.9464190667171768,2.8237219103943367,29.0,291.1316392620405,28.20201636693813,18.705734220115108,147.06916583050045,1.0409488173621653,1.5424057418636696,0.0,169.77574670314786,19.610491898644995,10.533188134497362,276.5866654825708
Selva,2018,Olivera per a oliva d'oli,olive,olive,20.0,1.075,centroid,1.3822827287658506,2.231599754971933,6.0,246.66392989953363,22.84634735440949,13.666681366800631,258.3166673214485,2.032420448915424,2.9759509732274023,25.0,283.6718351840973,28.76985534339825,18.85621906403574,216.12916620743152,1.007259561895652,1.877984318678364,2.0,176.10580545167133,20.01260808029457,12.075598764943576,411.2708342589128
Selva,2019,Olivera per a oliva d'oli,olive,olive,26.0,1.279,centroid,1.5853951492391631,3.2283669458257096,12.0,271.4085110425949,22.67242992797188,12.191888052518271,159.34500056815642,2.065072200313064,2.7022199734698664,39.0,294.75823187828064,28.87540424305908,18.94449431716757,169.2108335127123,1.0731975547651762,1.9713730725935004,2.0,184.06763647,19.90543034591957,11.249791368198066,437.59499947524944
Selva,2020,Olivera per a oliva d'oli,olive,olive,28.0,1.54,centroid,1.3328890131308286,2.024100699707623,5.0,243.38635462522507,22.79478036015414,13.49282876937118,222.46916663988185,1.8214983386780847,2.58307584286027,21.0,277.35464296738303,27.8112486644458,18.43822886149091,218.39833315011737,1.0693423885793496,1.936197484688399,4.0,179.254933377107,19.560621257404726,10.578952261117813,289.607499300347
Selva,2021,Olivera per a oliva d'oli,olive,olive,29.0,1.3,centroid,1.3756590207417445,2.282687030848524,9.0,248.1988053818544,22.47341629611992,13.200020903707223,177.58083290622258,1.873473754595602,2.856472466943733,23.0,277.755588153998,27.43904299172025,18.002347277569545,165.43666864714274,1.0280542415334186,1.629353466819803,0.0,181.12323711812496,19.503251228751736,11.536760675339492,322.42916641104966
Selva,2022,Olivera per a oliva d'oli,olive,olive,32.0,1.373,centroid,1.885584024982241,3.0419776970062844,20.0,299.64066724975896,25.756174831703085,14.85152471156722,113.63750025055684,2.47910056673751,3.48182171194996,48.0,313.83747925361,30.40762083812429,19.43820806523808,127.48333380169548,1.2460881636235892,2.024751856396793,4.0,197.1705562522014,21.622168337643824,12.84235800159722,213.8766681471219
Selva,2023,Olivera per a oliva d'oli,olive,olive,24.0,0.7,centroid,1.4441025196191504,2.158115860643087,5.0,254.80721428990364,23.174926824517613,13.604042620215932,276.4916674631337,2.0879916299361554,3.4062946868298267,33.0,295.2444102466106,28.9767291653541,19.314872134629137,160.54166635731235,1.2878458402330746,2.0590938779512427,6.0,214.1461450432737,21.74147823459501,12.78903750465032,172.31916572821018
Selva,2024,Olivera per a oliva d'oli,olive,olive,24.0,1.596,centroid,1.2514024280412035,1.9878912060012544,4.0,243.1337341765563,21.86083499095481,13.266425027482518,314.0891662991295,2.171840241113704,3.3167584864005994,40.0,303.97249990701675,29.26613691596577,19.359229598506825,116.13916803275544,0.9778722351408484,1.8158246465364447,3.0,177.31291833023232,19.94314235924804,12.685231571407131,299.3208341933787
Solsonès,2016,Olivera per a oliva d'oli,olive,olive,6.0,0.74,centroid,1.5645326267229858,2.549813742299375,13.0,272.7993844548861,21.429854287736426,10.3823749813226,132.27000040281567,2.1575296785778866,2.844849403158734,38.0,302.0990602970123,27.240762082992084,15.53480222968647,108.71333318405472,1.0602640073696938,2.3689878049448407,6.0,176.5451855038603,17.655992517715866,8.6612248570928,269.09500241978094
Solsonès,2017,Olivera per a oliva d'oli,olive,olive,6.0,0.87,centroid,1.8146531085219573,3.108081602929422,19.0,287.08570700883854,23.459438203071656,11.980434755419145,101.71916652455305,2.4257748043329355,3.3454473978725754,50.0,321.4262907207012,28.21054795788184,16.45847600301109,88.44916609783347,1.11645170226541,1.7793312480674643,0.0,186.1422376434008,17.621702050289414,7.640426456884609,127.85916711669414
Solsonès,2018,Olivera per a oliva d'oli,olive,olive,6.0,0.79,centroid,1.2680986939547552,1.9995403425668048,2.0,240.37147186199823,20.61822791594627,10.889279291538616,312.86083441553643,1.9651478268792253,2.8613218375833123,28.0,281.65502234299976,26.709576194517098,15.708418536442606,179.56333338686576,0.9471584795808782,1.7790803014513212,1.0,173.2502443095048,17.183185188936253,8.727417679671426,380.97916783796
Solsonès,2019,Olivera per a oliva d'oli,olive,olive,7.0,0.85,centroid,1.7221406238601222,3.5721770819734853,14.0,282.4674651622772,21.59740583909668,10.010081456919206,120.25749986354884,2.193666007523576,3.322924218531269,37.0,301.93507171670603,27.466803158995948,16.028542967765585,153.81916684455547,1.0761299726991846,2.012122457405864,4.0,190.8358289375901,17.265774670276038,8.024453595619086,243.8716677466097
Solsonès,2020,Olivera per a oliva d'oli,olive,olive,7.0,0.92,centroid,1.3162355954863134,1.9695844839037304,4.0,246.5510566135248,21.037908318524828,11.120988506046173,300.89833433801925,2.024915274950399,2.9053570547615024,32.0,294.51448551813763,26.666349972960788,15.651057507914905,186.5641665199461,0.9370347781452466,1.6397853403620453,0.0,174.41781586408615,16.30854894058174,7.457151045467413,213.18083344896635
Solsonès,2021,Olivera per a oliva d'oli,olive,olive,7.0,0.92,centroid,1.4302490029639328,2.308869386213662,7.0,260.96320024132734,20.885533008679683,10.499709440971356,145.55416734718403,2.204739589438274,3.45385882171658,41.0,306.5072531898816,26.87524222097092,15.751934880082349,105.47833255787069,0.9514574026416638,1.57889948495341,0.0,173.3283757120371,16.6489207117549,8.253618557549245,247.47250074753532
Solsonès,2022,Olivera per a oliva d'oli,olive,olive,8.0,0.9,centroid,2.067966157942174,3.50776080188736,28.0,306.7409841914972,24.55873931718005,12.494197974700118,114.11083315343906,2.522602259271361,3.6069764752810856,49.0,320.6499175628026,28.791454569498725,16.59738381498606,163.07250028584775,1.0649403441188556,1.7526650571718403,0.0,186.32027485966685,18.27286394279957,9.672456946739809,213.1091679359476
Solsonès,2023,Olivera per a oliva d'oli,olive,olive,35.0,0.8,centroid,1.4581472490845009,2.1618985306070857,6.0,251.24390989542007,21.36305426925912,11.09047680630712,237.48583374436325,2.275742448398286,3.582569503341009,38.0,311.8653886218865,27.87639278288813,16.798460732736913,165.18250050985566,1.2118249279675202,2.234171452330538,11.0,205.87440820535025,18.900493345155844,9.963252465104905,123.50166596503308
Solsonès,2024,Olivera per a oliva d'oli,olive,olive,32.0,0.8,centroid,1.323867073717132,2.092468744656943,4.0,254.42458623647693,20.26864639032085,10.66943770445112,262.4299994649676,2.2572984115570724,3.538267164782874,38.0,306.8921341101328,27.808961855980684,16.5763994524556,119.99166648695244,0.9074363381189516,1.7689685092471066,2.0,172.37612905104956,16.818662778973163,8.973910338014061,342.4016651259735
Tarragonès,2016,Olivera per a oliva d'oli,olive,olive,640.0,1.6,area_weighted,1.4880867012532135,2.310758256697721,8.0,306.41261642920733,23.638120450449826,15.698440370351465,29.419460869042503,1.843450180140673,2.5882605306523354,18.0,328.34296789189347,28.568952050952205,21.047392311257777,23.99213616840628,1.1200614229653567,2.070269044772058,7.0,220.92864579683888,21.87331215494271,15.109812548999356,229.1080086513846
Tarragonès,2017,Olivera per a oliva d'oli,olive,olive,898.0,1.642,area_weighted,1.5984547279017658,2.4507393946353937,13.0,316.7443018367654,25.102039620028258,17.268053243289135,31.98528211354004,1.8160159271096377,2.7131918357535585,19.0,329.2753513969655,28.814964581987866,21.58247026320276,38.76671176811532,1.3141531987163373,2.2316413467297096,8.0,249.98595770554712,22.0408871037082,13.876373964740711,99.02803778074605
Tarragonès,2018,Olivera per a oliva d'oli,olive,olive,886.0,1.206,area_weighted,1.3937275196530028,2.2414101480708384,7.0,290.64075735016297,23.801494035286247,16.32327446664784,82.88049801167334,1.8187182195395333,2.800141683379144,18.0,318.0466062275348,29.142007498438623,21.859828748421435,114.5562403288907,1.080190222712914,1.9969192091547268,4.0,223.4662001385617,21.64473108771152,14.92771623140866,308.32660495318527
Tarragonès,2019,Olivera per a oliva d'oli,olive,olive,1026.0,2.355,area_weighted,1.50842166328233,2.524723116333577,8.0,304.0669455042779,23.281709756987897,15.130799428621383,64.30440793344283,1.8991027589823248,2.5835437836519737,23.0,326.99641980348963,29.255339460653115,21.758965481205944,49.0981481520619,1.2540761544432857,2.166589527490896,11.0,258.64326354305985,21.96098546304701,14.877132253734503,225.51080107276408
Tarragonès,2020,Olivera per a oliva d'oli,olive,olive,1009.0,1.737,area_weighted,1.2626740999947066,1.820563688710671,1.0,279.50513796056697,23.68842561197261,16.575664635366884,118.33267377392887,1.9594089228888605,2.6519536817410603,30.0,335.22351309447095,29.09858866895045,21.590314336822544,57.32074502986929,1.2837143928277757,2.020927275549267,5.0,251.99613411012905,21.857488957264327,14.378377082132909,110.15642123158187
Tarragonès,2021,Olivera per a oliva d'oli,olive,olive,1012.0,1.884,area_weighted,1.4015386243183292,2.2755155672422296,5.0,289.4666630210778,23.49438253234145,16.329588754857753,58.808762719501104,1.7518340378006203,2.639139789856646,23.0,313.7510240737843,28.034808027593044,20.969003955238435,67.49370418216449,1.1091186423692894,1.7966767567634423,2.0,229.16676518884137,21.20704076068627,14.493001428254662,267.41266474012724
Tarragonès,2022,Olivera per a oliva d'oli,olive,olive,898.0,0.338,area_weighted,1.6236631921608753,2.398648399944908,12.0,316.0253742830704,25.444280297530057,17.57449163181829,70.68817132670884,2.06816638374658,2.792898931626216,37.0,343.54748686005814,29.983791063176973,22.41407926966334,97.19633336660416,1.2039469042958524,1.9276402100901973,3.0,241.404394338979,22.94074501276878,16.38336760557683,136.0793783158327
Tarragonès,2023,Olivera per a oliva d'oli,olive,olive,547.0,2.182,area_weighted,1.348528424587231,2.1447633030068944,5.0,285.24535650361935,23.94401171273224,16.719886298694515,99.65717193773352,1.867451589134265,2.999288788606664,24.0,331.9393145443944,29.292866110359444,22.368167260567315,55.10358468480426,1.3369850696404182,1.9866687158424807,4.0,267.08477480638084,23.15840094834545,16.266738018004443,89.54473659133907
Tarragonès,2024,Olivera per a oliva d'oli,olive,olive,574.0,0.867,area_weighted,1.3289964514658552,2.0788734488291367,5.0,291.7834278754179,23.22082037259904,16.30694544591789,60.18568153005293,1.8224954815728969,2.713512952562092,20.0,325.3766552754411,28.92636518315548,21.98966922674748,78.62252994089452,1.0904122833656833,2.150006561690412,8.0,232.3894118016765,21.586416550317047,15.373422482555377,420.8028316203675
Terra Alta,2016,Olivera per a oliva d'oli,olive,olive,4587.0,1.3,area_weighted,2.118145618751695,3.236292783929397,35.0,354.3798559884653,25.123665310448057,13.763177064749264,55.29061262600947,3.0479990347913857,3.861718471423479,61.0,404.1124064275113,31.316411356541987,18.813609657651007,14.920462630269562,1.4013070503148426,3.2666061738402687,17.0,250.94695934955035,21.148016393200766,12.316877790338111,201.97270861147945
Terra Alta,2017,Olivera per a oliva d'oli,olive,olive,4580.0,1.642,area_weighted,2.31152586307699,3.5161079757013627,39.0,360.58681421026375,26.886635972687024,14.782190934065328,82.40484037372401,2.7768351864800467,3.871712773047153,59.0,386.9625938295068,30.7670339364425,19.12037371104696,47.34181828055356,1.6063833910093874,2.6704193890692847,24.0,300.6879251662182,21.623613076738,11.227929322227608,48.01585649534951
Terra Alta,2018,Olivera per a oliva d'oli,olive,olive,4520.0,0.603,area_weighted,1.922654369234594,3.383008816360666,22.0,321.3302089708533,24.697948557696822,14.144976907521846,135.8487095778861,3.038894782049578,4.174354417624968,59.0,385.7819160169829,31.68481712792365,19.358398628341924,69.39813152430507,1.3434026417429206,2.86732126753598,20.0,247.4092200243568,20.820981283018167,12.323664015024436,270.915974668777
Terra Alta,2019,Olivera per a oliva d'oli,olive,olive,4405.0,1.3,area_weighted,2.269801009870637,4.085901070111759,38.0,367.2867041592911,25.27638648569487,13.124042377091495,57.34446702582373,2.9955373622450074,4.200013277164303,58.0,392.94568838258925,31.36027820799994,19.10007947080305,80.0209355749264,1.5022142865949812,2.72996418304854,28.0,288.51407970895536,21.061186779173,12.240988530902682,156.5838347605312
Terra Alta,2020,Olivera per a oliva d'oli,olive,olive,4701.0,0.977,area_weighted,1.7972724860781597,2.6661889390495817,22.0,310.3093178358976,24.51509871317764,14.2266869811562,143.9009325796297,2.961935180711313,3.7972238008355896,58.0,400.6832483551679,30.949277580284978,18.88965573327183,32.463253738524294,1.462484777220901,2.759637281588719,20.0,279.4825866688294,20.72586940519348,11.59598696327267,114.62388233617914
Terra Alta,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.314,area_weighted,2.1039955208799097,3.5309565949854607,32.0,332.98895065897136,25.04743808324908,14.227502872114284,56.45056263555428,2.811306193365314,4.132853962202044,55.0,383.61994215123656,30.12444981143821,18.688541566207324,55.86143252713734,1.2314400295752754,1.9823074309527728,2.0,250.2302800617136,19.702429850742845,11.891353258025562,223.8815555800954
Terra Alta,2022,Olivera per a oliva d'oli,olive,olive,4373.0,0.258,area_weighted,2.503462776717724,4.216970211091891,43.0,371.0286097232833,27.4505242025863,15.275454885981077,85.52419200164266,3.269028668393437,4.6066004093373865,61.0,406.73215395148094,32.354072969875055,19.82113883662793,110.4117360740314,1.438304691385164,2.589860777412336,20.0,267.98266023502435,22.04324067509412,13.763063396686825,135.47684385889193
Terra Alta,2023,Olivera per a oliva d'oli,olive,olive,3238.0,1.473,area_weighted,2.044597455554823,3.339255601199093,25.0,332.31760424890604,25.186960488316707,14.578814403670735,135.33170821182756,3.02277618761627,4.583299889832986,59.0,413.9895401714199,31.426774220481807,20.040017797397454,31.99157700931769,1.5019241116477289,2.257199915753818,11.0,285.8978160155663,22.334956019247056,13.62507228427794,116.11450915774144
Terra Alta,2024,Olivera per a oliva d'oli,olive,olive,3327.0,0.362,area_weighted,2.089442784030676,3.0130251343638617,35.0,352.2794436463437,25.02041664879157,14.253749915183215,68.17177514599923,2.951041103995117,4.3738443296622425,56.0,401.42950524270674,31.21475065443027,19.70729597274062,66.38685351990492,1.143004270152506,2.2784379158203607,10.0,243.4482743560536,19.93599061870245,12.866569096679727,392.0080504757251
Urgell,2016,Olivera per a oliva d'oli,olive,olive,2865.0,0.95,area_weighted,2.07056367992717,3.216102689023645,32.0,337.3808485808687,24.7319208474496,12.905444269549122,60.72000077739358,2.913335957950375,3.6269955149349338,58.0,378.0225568714941,30.943233636795835,18.29531663492455,42.70999992080033,1.2915164760030515,2.94302417639224,11.0,217.9651147619685,20.50019762052652,11.36503974597974,200.5900017190725
Urgell,2017,Olivera per a oliva d'oli,olive,olive,2771.0,0.97,area_weighted,2.466149393917725,4.005746331690882,46.0,360.7049380853937,27.016271900581472,14.742635375603882,63.96000020578504,2.946705475233484,4.028262602225786,58.0,387.1710505616347,31.13915010458868,18.98016067933959,60.1599996201694,1.3798127398459468,2.3422049892166887,15.0,234.47310240860108,20.44634659717228,10.157125808712353,84.80999987572432
Urgell,2018,Olivera per a oliva d'oli,olive,olive,2398.0,0.84,area_weighted,1.6705064186891077,2.908919865366769,17.0,286.0382551267565,23.72762038935316,13.29158018799277,203.84999926202,2.756948129547113,3.9645834388453016,51.0,353.3964306181659,30.73369116678428,18.973397434705767,129.79000212810934,1.188798079483871,2.438618813300116,12.0,211.289994673435,20.060046955898603,11.378909113608858,287.2500012610108
Urgell,2019,Olivera per a oliva d'oli,olive,olive,2577.0,0.86,area_weighted,2.295407736488703,4.547145763866867,34.0,351.1400034334822,25.05469479995911,12.520299964997305,57.51999939791859,2.884915123360405,4.156579976073602,56.0,369.1744068138954,30.99900903836052,18.88252444356104,118.49000165611506,1.3295041839858353,2.480811397149824,21.0,242.24369162414035,20.11058891359588,11.03218705232813,195.91000332683325
Urgell,2020,Olivera per a oliva d'oli,olive,olive,2766.0,0.93,area_weighted,1.816980973466264,2.634748523345715,24.0,302.3256358717876,24.473500914266257,13.74460305250404,134.42999954894185,2.9766976307223145,4.19344260653383,57.0,376.3027626174601,30.944877190592685,18.740954320897213,113.7699994556606,1.2315883957542448,2.1970208971933163,8.0,230.1019307189564,19.45410467927724,10.389381199993773,120.52999999374153
Urgell,2021,Olivera per a oliva d'oli,olive,olive,2806.0,0.93,area_weighted,2.040235776732111,3.541654668385308,25.0,327.82617671021524,24.66630172828753,13.739939510127652,76.80999993905425,2.803017343822891,4.344550118116566,52.0,371.8526382981771,30.054231561473905,18.424625260346385,62.34000019915402,1.1931515700913238,2.009456802959293,5.0,216.3264411142039,19.48085303433396,10.964511804474505,166.24999954551458
