year,comarca,crop_catalan,crop_en,crop_group,pheno_key,seca_ha,seca_kg_ha,yield_tha,regadiu_ha,regadiu_kg_ha,yield_irrig_tha
2015,Ribera d'Ebre,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,1011.0,17688.0,17.688
2015,Ribera d'Ebre,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,56.0,9000.0,9.0
2015,Segarra,Vinya de raïm per a vi,Wine grape,vine,vine,96.0,5850.0,5.85,3.0,10500.0,10.5
2015,Segarra,Olivera per a oliva d'oli,Oil olive,olive,olive,443.0,900.0,0.9,3.0,2820.0,2.82
2015,Segarra,Ametller,Almond,nut,almond,581.0,430.0,0.43,7.0,930.0,0.93
2015,Segarra,Noguera,Walnut,nut,walnut,6.0,1070.0,1.07,6.0,3010.0,3.01
2015,Segrià,Vinya de raïm per a vi,Wine grape,vine,vine,195.0,5980.0,5.98,1648.0,11330.0,11.33
2015,Segrià,Olivera per a oliva d'oli,Oil olive,olive,olive,10343.0,740.0,0.74,1548.0,3300.0,3.3
2015,Segrià,Albercoquer,Apricot,stone_fruit,apricot,27.0,5200.0,5.2,652.0,9630.0,9.63
2015,Segrià,Ametller,Almond,nut,almond,3141.0,440.0,0.44,918.0,970.0,0.97
2015,Segrià,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,2.0,2090.0,2.09,439.0,4960.0,4.96
2015,Segrià,Magraner,Pomegranate,other,other,3.0,11900.0,11.9,40.0,22100.0,22.1
2015,Segrià,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,6696.0,19370.0,19.37
2015,Segrià,Noguera,Walnut,nut,walnut,1.0,1200.0,1.2,78.0,2980.0,2.98
2015,Segrià,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,6060.0,15300.0,15.3
2015,Segrià,Pomera,Apple,pome_fruit,pome_fruit,1.0,14000.0,14.0,1525.0,31130.0,31.13
2015,Segrià,Presseguer,Peach,stone_fruit,stone_fruit,13.0,10190.0,10.19,7609.0,21180.0,21.18
2015,Segrià,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,151.0,9580.0,9.58
2015,Selva,Vinya de raïm per a vi,Wine grape,vine,vine,28.0,3700.0,3.7,1.0,5600.0,5.6
2015,Selva,Olivera per a oliva d'oli,Oil olive,olive,olive,27.0,850.0,0.85,4.0,1500.0,1.5
2015,Selva,Avellaner,Hazelnut,nut,hazelnut,420.0,900.0,0.9,367.0,1100.0,1.1
2015,Selva,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,1.0,21000.0,21.0
2015,Selva,Noguera,Walnut,nut,walnut,0.0,0.0,,77.0,1150.0,1.15
2015,Selva,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,75.0,21100.0,21.1
2015,Selva,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,65.0,42100.0,42.1
2015,Selva,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,1.0,19300.0,19.3
2015,Solsonès,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,6040.0,6.04,0.0,0.0,
2015,Solsonès,Olivera per a oliva d'oli,Oil olive,olive,olive,5.0,720.0,0.72,0.0,0.0,
2015,Solsonès,Noguera,Walnut,nut,walnut,2.0,1200.0,1.2,0.0,0.0,
2015,Solsonès,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,2.0,30730.0,30.73
2015,Tarragonès,Vinya de raïm per a vi,Wine grape,vine,vine,1264.0,8278.0,8.278,0.0,0.0,
2015,Tarragonès,Olivera per a oliva d'oli,Oil olive,olive,olive,814.0,2442.0,2.442,499.0,4883.0,4.883
2015,Tarragonès,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,6.0,5635.0,5.635
2015,Tarragonès,Ametller,Almond,nut,almond,150.0,292.0,0.292,69.0,876.0,0.876
2015,Tarragonès,Avellaner,Hazelnut,nut,hazelnut,114.0,568.0,0.568,1471.0,1135.0,1.135
2015,Tarragonès,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,1.0,5995.0,5.995
2015,Tarragonès,Noguera,Walnut,nut,walnut,7.0,1000.0,1.0,69.0,2500.0,2.5
2015,Tarragonès,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,11620.0,11.62
2015,Tarragonès,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,35.0,17688.0,17.688
2015,Tarragonès,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,5.0,9000.0,9.0
2015,Terra Alta,Vinya de raïm per a vi,Wine grape,vine,vine,5660.0,7490.0,7.49,193.0,11234.0,11.234
2015,Terra Alta,Olivera per a oliva d'oli,Oil olive,olive,olive,4591.0,886.0,0.886,589.0,1773.0,1.773
2015,Terra Alta,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,2.0,5635.0,5.635
2015,Terra Alta,Ametller,Almond,nut,almond,8632.0,292.0,0.292,332.0,876.0,0.876
2015,Terra Alta,Avellaner,Hazelnut,nut,hazelnut,438.0,568.0,0.568,32.0,1135.0,1.135
2015,Terra Alta,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,26.0,2997.0,2.997,167.0,5995.0,5.995
2015,Terra Alta,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,14423.0,14.423
2015,Terra Alta,Noguera,Walnut,nut,walnut,26.0,1000.0,1.0,1.0,2500.0,2.5
2015,Terra Alta,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,2.0,11620.0,11.62
2015,Terra Alta,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,4.0,21168.0,21.168
2015,Terra Alta,Presseguer,Peach,stone_fruit,stone_fruit,7.0,11792.0,11.792,39.0,17688.0,17.688
2015,Terra Alta,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,1.0,9000.0,9.0
2015,Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,1063.0,6560.0,6.56,121.0,10970.0,10.97
2015,Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,2995.0,920.0,0.92,241.0,3150.0,3.15
2015,Urgell,Ametller,Almond,nut,almond,1888.0,470.0,0.47,212.0,980.0,0.98
2015,Urgell,Avellaner,Hazelnut,nut,hazelnut,1.0,570.0,0.57,1.0,1410.0,1.41
2015,Urgell,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,1.0,4810.0,4.81
2015,Urgell,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,26.0,17580.0,17.58
2015,Urgell,Noguera,Walnut,nut,walnut,2.0,1140.0,1.14,29.0,3000.0,3.0
2015,Urgell,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,507.0,13170.0,13.17
2015,Urgell,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1237.0,30920.0,30.92
2015,Urgell,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,42.0,20300.0,20.3
2015,Urgell,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,1.0,9380.0,9.38
2015,Aran,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,6250.0,6.25,0.0,0.0,
2015,Vallès Occidental,Vinya de raïm per a vi,Wine grape,vine,vine,36.0,8800.0,8.8,1.0,16000.0,16.0
2015,Vallès Occidental,Olivera per a oliva d'oli,Oil olive,olive,olive,243.0,1500.0,1.5,4.0,2800.0,2.8
2015,Vallès Occidental,Albercoquer,Apricot,stone_fruit,apricot,2.0,8500.0,8.5,2.0,15900.0,15.9
2015,Vallès Occidental,Ametller,Almond,nut,almond,39.0,500.0,0.5,0.0,0.0,
2015,Vallès Occidental,Avellaner,Hazelnut,nut,hazelnut,3.0,400.0,0.4,3.0,900.0,0.9
2015,Vallès Occidental,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,4.0,1900.0,1.9,15.0,3800.0,3.8
2015,Vallès Occidental,Noguera,Walnut,nut,walnut,5.0,500.0,0.5,0.0,0.0,
2015,Vallès Occidental,Perera,Pear,pome_fruit,pome_fruit,1.0,7300.0,7.3,0.0,0.0,
2015,Vallès Occidental,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,18200.0,18.2
2015,Vallès Occidental,Presseguer,Peach,stone_fruit,stone_fruit,15.0,7200.0,7.2,8.0,12800.0,12.8
2015,Vallès Occidental,Pruner,Plum,stone_fruit,stone_fruit,2.0,6600.0,6.6,1.0,9300.0,9.3
2015,Vallès Oriental,Vinya de raïm per a vi,Wine grape,vine,vine,146.0,6700.0,6.7,0.0,0.0,
2015,Vallès Oriental,Olivera per a oliva d'oli,Oil olive,olive,olive,254.0,1500.0,1.5,13.0,2800.0,2.8
2015,Vallès Oriental,Ametller,Almond,nut,almond,9.0,500.0,0.5,0.0,0.0,
2015,Vallès Oriental,Avellaner,Hazelnut,nut,hazelnut,39.0,400.0,0.4,26.0,900.0,0.9
2015,Vallès Oriental,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,2.0,1900.0,1.9,5.0,3800.0,3.8
2015,Vallès Oriental,Nectariner,Nectarine,stone_fruit,stone_fruit,1.0,6600.0,6.6,0.0,0.0,
2015,Vallès Oriental,Noguera,Walnut,nut,walnut,1.0,500.0,0.5,0.0,0.0,
2015,Vallès Oriental,Pomera,Apple,pome_fruit,pome_fruit,2.0,11700.0,11.7,0.0,0.0,
2015,Vallès Oriental,Presseguer,Peach,stone_fruit,stone_fruit,1.0,7200.0,7.2,5.0,12800.0,12.8
2015,Vallès Oriental,Vinya de raïm per a vi,Wine grape,vine,vine,10.0,3750.0,3.75,0.0,0.0,
2015,Vallès Oriental,Ametller,Almond,nut,almond,2.0,500.0,0.5,0.0,0.0,
2015,Vallès Oriental,Noguera,Walnut,nut,walnut,6.0,500.0,0.5,0.0,0.0,
2016,Alt Camp,Ametlla (closca),Almond,nut,almond,1659.0,300.0,0.3,167.0,900.0,0.9
2016,Alt Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,1566.0,1600.0,1.6,369.0,3400.0,3.4
2016,Alt Camp,Vinya de raïm per a vi,Wine grape,vine,vine,5930.0,9000.0,9.0,28.0,12000.0,12.0
2016,Alt Empordà,Ametlla (closca),Almond,nut,almond,39.0,560.0,0.56,11.0,800.0,0.8
2016,Alt Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,2643.0,1314.0,1.314,173.0,1700.0,1.7
2016,Alt Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,1713.0,3324.0,3.324,57.0,5462.0,5.462
2016,Alt Penedès,Ametlla (closca),Almond,nut,almond,68.0,600.0,0.6,6.0,1000.0,1.0
2016,Alt Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,789.0,700.0,0.7,86.0,2500.0,2.5
2016,Alt Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,16737.0,8424.0,8.424,15.0,16333.0,16.333
2016,Alt Urgell,Ametlla (closca),Almond,nut,almond,5.0,240.0,0.24,0.0,0.0,
2016,Alt Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,126.0,760.0,0.76,0.0,0.0,
2016,Alt Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,16.0,3910.0,3.91,0.0,0.0,
2016,Anoia,Ametlla (closca),Almond,nut,almond,528.0,300.0,0.3,0.0,0.0,
2016,Anoia,Olivera per a oliva d'oli,Oil olive,olive,olive,576.0,450.0,0.45,29.0,2000.0,2.0
2016,Anoia,Vinya de raïm per a vi,Wine grape,vine,vine,2195.0,7739.0,7.739,3.0,13000.0,13.0
2016,Bages,Ametlla (closca),Almond,nut,almond,108.0,400.0,0.4,0.0,0.0,
2016,Bages,Olivera per a oliva d'oli,Oil olive,olive,olive,190.0,430.0,0.43,35.0,2000.0,2.0
2016,Bages,Vinya de raïm per a vi,Wine grape,vine,vine,347.0,2673.0,2.673,26.0,11500.0,11.5
2016,Baix Camp,Ametlla (closca),Almond,nut,almond,421.0,300.0,0.3,410.0,900.0,0.9
2016,Baix Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,2337.0,1600.0,1.6,3489.0,3400.0,3.4
2016,Baix Camp,Vinya de raïm per a vi,Wine grape,vine,vine,151.0,7000.0,7.0,4.0,10000.0,10.0
2016,Baix Ebre,Ametlla (closca),Almond,nut,almond,1255.0,300.0,0.3,262.0,900.0,0.9
2016,Baix Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,19130.0,1300.0,1.3,1133.0,2800.0,2.8
2016,Baix Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,21.0,7000.0,7.0,13.0,10000.0,10.0
2016,Baix Empordà,Ametlla (closca),Almond,nut,almond,1.0,560.0,0.56,0.0,0.0,
2016,Baix Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,528.0,1314.0,1.314,14.0,1700.0,1.7
2016,Baix Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,247.0,3324.0,3.324,1.0,5462.0,5.462
2016,Baix Llobregat,Ametlla (closca),Almond,nut,almond,16.0,400.0,0.4,0.0,0.0,
2016,Baix Llobregat,Olivera per a oliva d'oli,Oil olive,olive,olive,486.0,800.0,0.8,38.0,2500.0,2.5
2016,Baix Llobregat,Vinya de raïm per a vi,Wine grape,vine,vine,269.0,6451.0,6.451,1.0,15500.0,15.5
2016,Baix Penedès,Ametlla (closca),Almond,nut,almond,264.0,300.0,0.3,32.0,900.0,0.9
2016,Baix Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,1187.0,1600.0,1.6,111.0,3400.0,3.4
2016,Baix Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,3505.0,9500.0,9.5,39.0,12000.0,12.0
2016,Barcelonès,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,9157.0,9.157,0.0,0.0,
2016,Berguedà,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,5787.0,5.787,0.0,0.0,
2016,Conca de Barberà,Ametlla (closca),Almond,nut,almond,774.0,300.0,0.3,3.0,900.0,0.9
2016,Conca de Barberà,Olivera per a oliva d'oli,Oil olive,olive,olive,793.0,1600.0,1.6,37.0,2400.0,2.4
2016,Conca de Barberà,Vinya de raïm per a vi,Wine grape,vine,vine,3846.0,6300.0,6.3,25.0,10500.0,10.5
2016,Garraf,Ametlla (closca),Almond,nut,almond,2.0,400.0,0.4,1.0,1400.0,1.4
2016,Garraf,Olivera per a oliva d'oli,Oil olive,olive,olive,49.0,700.0,0.7,3.0,2500.0,2.5
2016,Garraf,Vinya de raïm per a vi,Wine grape,vine,vine,867.0,8473.0,8.473,0.0,0.0,
2016,Garrigues,Ametlla (closca),Almond,nut,almond,5443.0,250.0,0.25,880.0,570.0,0.57
2016,Garrigues,Olivera per a oliva d'oli,Oil olive,olive,olive,16268.0,820.0,0.82,4773.0,2770.0,2.77
2016,Garrigues,Vinya de raïm per a vi,Wine grape,vine,vine,547.0,6310.0,6.31,59.0,10540.0,10.54
2016,Garrotxa,Olivera per a oliva d'oli,Oil olive,olive,olive,2.0,1314.0,1.314,0.0,1700.0,
2016,Garrotxa,Vinya de raïm per a vi,Wine grape,vine,vine,4.0,3324.0,3.324,0.0,5462.0,
2016,Gironès,Olivera per a oliva d'oli,Oil olive,olive,olive,35.0,1314.0,1.314,13.0,1700.0,1.7
2016,Gironès,Vinya de raïm per a vi,Wine grape,vine,vine,39.0,3324.0,3.324,0.0,5462.0,
2016,Maresme,Ametlla (closca),Almond,nut,almond,1.0,400.0,0.4,0.0,0.0,
2016,Maresme,Olivera per a oliva d'oli,Oil olive,olive,olive,5.0,1500.0,1.5,10.0,2900.0,2.9
2016,Maresme,Vinya de raïm per a vi,Wine grape,vine,vine,159.0,4967.0,4.967,42.0,15833.0,15.833
2016,Montsià,Ametlla (closca),Almond,nut,almond,279.0,300.0,0.3,118.0,900.0,0.9
2016,Montsià,Olivera per a oliva d'oli,Oil olive,olive,olive,12950.0,1300.0,1.3,872.0,2800.0,2.8
2016,Montsià,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,7000.0,7.0,2.0,10000.0,10.0
2016,Noguera,Ametlla (closca),Almond,nut,almond,1308.0,340.0,0.34,241.0,800.0,0.8
2016,Noguera,Olivera per a oliva d'oli,Oil olive,olive,olive,1579.0,840.0,0.84,242.0,2760.0,2.76
2016,Noguera,Vinya de raïm per a vi,Wine grape,vine,vine,147.0,5210.0,5.21,180.0,10250.0,10.25
2016,Osona,Olivera per a oliva d'oli,Oil olive,olive,olive,2.0,1200.0,1.2,0.0,0.0,
2016,Osona,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,5787.0,5.787,0.0,0.0,
2016,Pallars Jussà,Ametlla (closca),Almond,nut,almond,1362.0,260.0,0.26,12.0,560.0,0.56
2016,Pallars Jussà,Olivera per a oliva d'oli,Oil olive,olive,olive,666.0,810.0,0.81,9.0,2540.0,2.54
2016,Pallars Jussà,Vinya de raïm per a vi,Wine grape,vine,vine,207.0,6130.0,6.13,24.0,9670.0,9.67
2016,Pallars Sobirà,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,5660.0,5.66,0.0,0.0,
2016,Pla d'Urgell,Ametlla (closca),Almond,nut,almond,22.0,240.0,0.24,63.0,680.0,0.68
2016,Pla d'Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,32.0,750.0,0.75,50.0,2310.0,2.31
2016,Pla de l'Estany,Olivera per a oliva d'oli,Oil olive,olive,olive,18.0,1314.0,1.314,10.0,1700.0,1.7
2016,Pla de l'Estany,Vinya de raïm per a vi,Wine grape,vine,vine,2.0,3324.0,3.324,0.0,5462.0,
2016,Priorat,Ametlla (closca),Almond,nut,almond,699.0,300.0,0.3,144.0,900.0,0.9
2016,Priorat,Olivera per a oliva d'oli,Oil olive,olive,olive,1717.0,1500.0,1.5,1324.0,1900.0,1.9
2016,Priorat,Vinya de raïm per a vi,Wine grape,vine,vine,3060.0,3750.0,3.75,289.0,6000.0,6.0
2016,Ribera d'Ebre,Ametlla (closca),Almond,nut,almond,1672.0,300.0,0.3,772.0,900.0,0.9
2016,Ribera d'Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,5489.0,1300.0,1.3,3103.0,2400.0,2.4
2016,Ribera d'Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,1004.0,6500.0,6.5,164.0,10000.0,10.0
2016,Segarra,Ametlla (closca),Almond,nut,almond,572.0,350.0,0.35,7.0,750.0,0.75
2016,Segarra,Olivera per a oliva d'oli,Oil olive,olive,olive,425.0,930.0,0.93,1.0,2910.0,2.91
2016,Segarra,Vinya de raïm per a vi,Wine grape,vine,vine,93.0,5640.0,5.64,0.0,0.0,
2016,Segrià,Ametlla (closca),Almond,nut,almond,2810.0,360.0,0.36,1713.0,790.0,0.79
2016,Segrià,Olivera per a oliva d'oli,Oil olive,olive,olive,8851.0,760.0,0.76,1910.0,3410.0,3.41
2016,Segrià,Vinya de raïm per a vi,Wine grape,vine,vine,36.0,7860.0,7.86,1758.0,12200.0,12.2
2016,Selva,Olivera per a oliva d'oli,Oil olive,olive,olive,27.0,1314.0,1.314,4.0,1700.0,1.7
2016,Selva,Vinya de raïm per a vi,Wine grape,vine,vine,25.0,3325.0,3.325,2.0,5462.0,5.462
2016,Solsonès,Olivera per a oliva d'oli,Oil olive,olive,olive,6.0,740.0,0.74,0.0,0.0,
2016,Solsonès,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,6050.0,6.05,0.0,0.0,
2016,Tarragonès,Ametlla (closca),Almond,nut,almond,153.0,300.0,0.3,111.0,900.0,0.9
2016,Tarragonès,Olivera per a oliva d'oli,Oil olive,olive,olive,640.0,1600.0,1.6,520.0,3400.0,3.4
2016,Tarragonès,Vinya de raïm per a vi,Wine grape,vine,vine,1271.0,6500.0,6.5,0.0,9000.0,
2016,Terra Alta,Ametlla (closca),Almond,nut,almond,8818.0,300.0,0.3,577.0,900.0,0.9
2016,Terra Alta,Olivera per a oliva d'oli,Oil olive,olive,olive,4587.0,1300.0,1.3,854.0,2400.0,2.4
2016,Terra Alta,Vinya de raïm per a vi,Wine grape,vine,vine,5772.0,6500.0,6.5,197.0,11000.0,11.0
2016,Urgell,Ametlla (closca),Almond,nut,almond,2018.0,380.0,0.38,292.0,790.0,0.79
2016,Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,2865.0,950.0,0.95,273.0,3260.0,3.26
2016,Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,1028.0,7770.0,7.77,165.0,12240.0,12.24
2016,Aran,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,6260.0,6.26,0.0,0.0,
2016,Vallès Occidental,Ametlla (closca),Almond,nut,almond,36.0,400.0,0.4,3.0,1400.0,1.4
2016,Vallès Occidental,Olivera per a oliva d'oli,Oil olive,olive,olive,241.0,1700.0,1.7,5.0,3000.0,3.0
2016,Vallès Occidental,Vinya de raïm per a vi,Wine grape,vine,vine,32.0,9357.0,9.357,1.0,16000.0,16.0
2016,Vallès Oriental,Ametlla (closca),Almond,nut,almond,9.0,400.0,0.4,0.0,0.0,
2016,Vallès Oriental,Olivera per a oliva d'oli,Oil olive,olive,olive,255.0,1700.0,1.7,16.0,3000.0,3.0
2016,Vallès Oriental,Vinya de raïm per a vi,Wine grape,vine,vine,142.0,5993.0,5.993,0.0,10333.0,
2016,Moianès,Ametlla (closca),Almond,nut,almond,2.0,400.0,0.4,0.0,0.0,
2016,Moianès,Olivera per a oliva d'oli,Oil olive,olive,olive,5.0,430.0,0.43,0.0,0.0,
2016,Moianès,Vinya de raïm per a vi,Wine grape,vine,vine,10.0,2673.0,2.673,0.0,0.0,
2017,Alt Camp,Ametlla (closca),Almond,nut,almond,1627.0,313.0,0.313,211.0,940.0,0.94
2017,Alt Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,1501.0,1642.0,1.642,357.0,3450.0,3.45
2017,Alt Camp,Vinya de raïm per a vi,Wine grape,vine,vine,6038.0,8194.0,8.194,26.0,9423.0,9.423
2017,Alt Empordà,Ametlla (closca),Almond,nut,almond,14.0,560.0,0.56,5.0,800.0,0.8
2017,Alt Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,2323.0,1075.0,1.075,171.0,1608.0,1.608
2017,Alt Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,1714.0,4353.0,4.353,55.0,6337.0,6.337
2017,Alt Penedès,Ametlla (closca),Almond,nut,almond,64.0,1110.0,1.11,6.0,2010.0,2.01
2017,Alt Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,785.0,1560.0,1.56,84.0,2870.0,2.87
2017,Alt Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,16842.0,8017.0,8.017,17.0,16780.0,16.78
2017,Alt Urgell,Ametlla (closca),Almond,nut,almond,8.0,320.0,0.32,1.0,750.0,0.75
2017,Alt Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,127.0,890.0,0.89,1.0,3220.0,3.22
2017,Alt Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,16.0,3630.0,3.63,0.0,0.0,
2017,Anoia,Ametlla (closca),Almond,nut,almond,470.0,560.0,0.56,0.0,0.0,
2017,Anoia,Olivera per a oliva d'oli,Oil olive,olive,olive,587.0,1080.0,1.08,28.0,2710.0,2.71
2017,Anoia,Vinya de raïm per a vi,Wine grape,vine,vine,2236.0,6210.0,6.21,3.0,13000.0,13.0
2017,Bages,Ametlla (closca),Almond,nut,almond,100.0,760.0,0.76,0.0,0.0,
2017,Bages,Olivera per a oliva d'oli,Oil olive,olive,olive,186.0,1130.0,1.13,33.0,2830.0,2.83
2017,Bages,Vinya de raïm per a vi,Wine grape,vine,vine,363.0,2600.0,2.6,26.0,9000.0,9.0
2017,Baix Camp,Ametlla (closca),Almond,nut,almond,398.0,313.0,0.313,422.0,940.0,0.94
2017,Baix Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,2074.0,1642.0,1.642,3404.0,3450.0,3.45
2017,Baix Camp,Vinya de raïm per a vi,Wine grape,vine,vine,155.0,6504.0,6.504,4.0,7479.0,7.479
2017,Baix Ebre,Ametlla (closca),Almond,nut,almond,1284.0,313.0,0.313,313.0,940.0,0.94
2017,Baix Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,19304.0,1275.0,1.275,1183.0,2616.0,2.616
2017,Baix Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,20.0,4356.0,4.356,13.0,5009.0,5.009
2017,Baix Empordà,Ametlla (closca),Almond,nut,almond,1.0,560.0,0.56,0.0,0.0,
2017,Baix Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,588.0,1075.0,1.075,13.0,1608.0,1.608
2017,Baix Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,255.0,4353.0,4.353,1.0,6337.0,6.337
2017,Baix Llobregat,Ametlla (closca),Almond,nut,almond,13.0,690.0,0.69,0.0,0.0,
2017,Baix Llobregat,Olivera per a oliva d'oli,Oil olive,olive,olive,487.0,1320.0,1.32,34.0,3260.0,3.26
2017,Baix Llobregat,Vinya de raïm per a vi,Wine grape,vine,vine,257.0,4900.0,4.9,1.0,12930.0,12.93
2017,Baix Penedès,Ametlla (closca),Almond,nut,almond,224.0,313.0,0.313,32.0,940.0,0.94
2017,Baix Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,1165.0,1942.0,1.942,112.0,3450.0,3.45
2017,Baix Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,3434.0,8197.0,8.197,46.0,9426.0,9.426
2017,Barcelonès,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,7570.0,7.57,0.0,0.0,
2017,Berguedà,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,5620.0,5.62,0.0,0.0,
2017,Cerdanya,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,4353.0,4.353,0.0,0.0,
2017,Conca de Barberà,Ametlla (closca),Almond,nut,almond,748.0,313.0,0.313,13.0,940.0,0.94
2017,Conca de Barberà,Olivera per a oliva d'oli,Oil olive,olive,olive,741.0,1642.0,1.642,33.0,3450.0,3.45
2017,Conca de Barberà,Vinya de raïm per a vi,Wine grape,vine,vine,3907.0,7139.0,7.139,25.0,8210.0,8.21
2017,Garraf,Ametlla (closca),Almond,nut,almond,2.0,720.0,0.72,0.0,0.0,
2017,Garraf,Olivera per a oliva d'oli,Oil olive,olive,olive,53.0,1210.0,1.21,2.0,3080.0,3.08
2017,Garraf,Vinya de raïm per a vi,Wine grape,vine,vine,890.0,6790.0,6.79,0.0,0.0,
2017,Garrigues,Ametlla (closca),Almond,nut,almond,5268.0,330.0,0.33,1079.0,760.0,0.76
2017,Garrigues,Olivera per a oliva d'oli,Oil olive,olive,olive,15635.0,960.0,0.96,4937.0,3320.0,3.32
2017,Garrigues,Vinya de raïm per a vi,Wine grape,vine,vine,535.0,4970.0,4.97,57.0,8310.0,8.31
2017,Garrotxa,Olivera per a oliva d'oli,Oil olive,olive,olive,2.0,1075.0,1.075,0.0,0.0,
2017,Garrotxa,Vinya de raïm per a vi,Wine grape,vine,vine,4.0,4353.0,4.353,0.0,6337.0,
2017,Gironès,Olivera per a oliva d'oli,Oil olive,olive,olive,23.0,1075.0,1.075,10.0,1608.0,1.608
2017,Gironès,Vinya de raïm per a vi,Wine grape,vine,vine,37.0,4353.0,4.353,0.0,6337.0,
2017,Maresme,Ametlla (closca),Almond,nut,almond,1.0,680.0,0.68,0.0,0.0,
2017,Maresme,Olivera per a oliva d'oli,Oil olive,olive,olive,6.0,1620.0,1.62,11.0,3090.0,3.09
2017,Maresme,Vinya de raïm per a vi,Wine grape,vine,vine,158.0,4920.0,4.92,42.0,15000.0,15.0
2017,Montsià,Ametlla (closca),Almond,nut,almond,299.0,313.0,0.313,150.0,940.0,0.94
