doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
186,-0.0008246844607182106,-0.0017450047025473895,-0.0040215803762083495,-0.0003915752979263175,-0.0013876708253601055,0.00028757330798717185
187,-0.0014593867457842126,-0.0076710942531402785,-0.01635404608290194,-0.00040035997974371035,-0.0013927564618129967,0.0002804150316814266
188,-0.0014586314131784892,-0.007583503816812918,-0.016160684033028255,-0.00040782886798864873,-0.001398764946818554,0.0002717973756457325
189,-0.0013748774188218364,-0.006946058599648782,-0.014801843098780375,-0.00041490463781584507,-0.0014062078380071648,0.0002646230152982608
190,-0.0012941039849287735,-0.006126785567174591,-0.01305317166300755,-0.0004227982549920579,-0.0014118121905716554,0.0002556720308061731
191,-0.0012707421213477943,-0.005934369537835475,-0.01264310672138966,-0.0004298682617927208,-0.0014164876095596603,0.0002452615623510266
192,-0.0012561492010278014,-0.00576672264662536,-0.012284080966333488,-0.00043838272261938,-0.0014212359316401004,0.00023750590895571164
193,-0.001232607415654463,-0.005529842238993807,-0.011809722277025987,-0.0004471295806426339,-0.001427172717978256,0.00022863047208061932
194,-0.0012252542345870534,-0.0053399879025774295,-0.011386235748767546,-0.00045512895745810364,-0.0014333675727521396,0.00022023788577632663
195,-0.0011968825047374444,-0.005082297814281275,-0.010838780307229123,-0.00046450832468298957,-0.0014387708207221795,0.00021269812637150404
196,-0.0011695002332310744,-0.004861951365199591,-0.010389779751546407,-0.00047214457199936473,-0.0014445596945746218,0.00020477634216713712
197,-0.0011608838083556963,-0.004508362580250172,-0.009615880638500884,-0.00048040376445192745,-0.0014508847879936737,0.00019647134591734098
198,-0.0010781554511028824,-0.0036923046562328233,-0.007880320221116207,-0.0004900641494555396,-0.0014527185755095378,0.0001868628678514885
199,-0.0010564651826558038,-0.0034902562418366173,-0.007451614282692068,-0.0004977349073736968,-0.0014600605590970668,0.0001774754087520646
200,-0.0010347471399782089,-0.0032484361858585616,-0.006928551310388122,-0.000505243161721622,-0.0014677698271683755,0.0001693416093452647
201,-0.0010142456870942792,-0.003060513573141133,-0.006520464297788085,-0.0005131928627440179,-0.0014708248032140863,0.00016192493766234434
202,-0.0009762559232021344,-0.0026911809964139137,-0.005722312134581955,-0.0005217778084517868,-0.0014773711689139118,0.00015414819830704136
203,-0.0009304926466167208,-0.0022572764093369705,-0.004776918798002348,-0.0005284851886533145,-0.0014780478078806612,0.00014805749532560168
204,-0.0008727394170832302,-0.0018735501038421823,-0.003953736805121408,-0.0005369214695031238,-0.0014856264306831544,0.0001385675596944698
205,-0.0008597720966018388,-0.001656007313240321,-0.0034795636532871425,-0.0005437272676158143,-0.0014851174580782032,0.0001282189069092755
206,-0.0008258240824190673,-0.001241300918058948,-0.002589416271117836,-0.0005514395445699035,-0.0014895550309389212,0.00011900591444800619
207,-0.0007528959253933123,-0.0008919642879836536,-0.0019397028702096155,-0.0005582419140410181,-0.0014917935960576676,0.00011092486255499702
208,-0.0006921648608720058,-0.0002824106332095283,-0.0006355770999827128,-0.0005659662249281733,-0.0014939427755883486,0.00010423776464882883
209,-0.0006873295145752873,-0.00035622921110933694,-0.0008096305491171417,-0.000573580180570851,-0.0014948216106268934,9.588389221211517e-05
